time_period,time_identifier,level,country_code,country_name,school_type,characteristic_breakdown,characteristic_label,characteristic_2,headcount
201314,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity,Total,58765
201314,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity_gender,Male,30195
201314,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity_gender,Female,28570
201314,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minority_ethnic_group,Ethnicity,Total,1029190
201314,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minority_ethnic_group,Ethnicity_gender,Male,523465
201314,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minority_ethnic_group,Ethnicity_gender,Female,505725
201314,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Unclassified,Ethnicity,Total,23695
201314,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Unclassified,Ethnicity_gender,Male,12290
201314,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Unclassified,Ethnicity_gender,Female,11405
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Nursery,NC_year,Total,301745
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Nursery,NC_year_gender,Male,153020
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Nursery,NC_year_gender,Female,148725
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Reception,NC_year,Total,625190
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Reception,NC_year_gender,Male,319530
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Reception,NC_year_gender,Female,305660
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_1,NC_year,Total,633135
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_1,NC_year_gender,Male,323500
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_1,NC_year_gender,Female,309635
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_2,NC_year,Total,610050
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_2,NC_year_gender,Male,311685
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_2,NC_year_gender,Female,298365
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_3,NC_year,Total,588280
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_3,NC_year_gender,Male,300200
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_3,NC_year_gender,Female,288080
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_4,NC_year,Total,575790
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_4,NC_year_gender,Male,293370
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_4,NC_year_gender,Female,282420
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_5,NC_year,Total,549195
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_5,NC_year_gender,Male,279905
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_5,NC_year_gender,Female,269295
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_6,NC_year,Total,530285
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_6,NC_year_gender,Male,270115
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_6,NC_year_gender,Female,260170
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_7,NC_year,Total,1855
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_7,NC_year_gender,Male,970
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_7,NC_year_gender,Female,885
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_8,NC_year,Total,595
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_8,NC_year_gender,Male,310
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_8,NC_year_gender,Female,280
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_9,NC_year,Total,275
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_9,NC_year_gender,Male,130
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_9,NC_year_gender,Female,145
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_10,NC_year,Total,140
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_10,NC_year_gender,Male,80
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_10,NC_year_gender,Female,65
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_11,NC_year,Total,175
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_11,NC_year_gender,Male,85
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_11,NC_year_gender,Female,95
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Unclassified,NC_year,Total,0
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Unclassified,NC_year_gender,Male,0
201314,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Unclassified,NC_year_gender,Female,0
201314,,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_Eligible,Total,752090
201314,,NATIONAL,E92000001,England,State-funded primary,FSM_NotEligible,FSM_Eligible,Total,3664620
201314,,NATIONAL,E92000001,England,State-funded primary,FSM_Unclassified,FSM_Eligible,Total,0
201314,,NATIONAL,E92000001,England,State-funded primary,FSM_eligible_in_last_6_years,FSM_eligible_in_last_6_years,Total,1096495
201314,,NATIONAL,E92000001,England,State-funded primary,FSM_not_eligible_in_last_6_years,FSM_eligible_in_last_6_years,Total,3018455
201314,,NATIONAL,E92000001,England,State-funded primary,FSM_unclassified_in_last_6_years,FSM_eligible_in_last_6_years,Total,301760
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_provision_No_identified_SEN,SEN_provision,Total,3682965
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_provision_Statement_or_EHCP,SEN_provision,Total,60830
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_provision_SEN_Support,SEN_provision,Total,672910
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Autistic_spectrum_disorder,SEN_primary_need,Total,28435
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Hearing_impairment,SEN_primary_need,Total,7915
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Moderate_learning_difficulty,SEN_primary_need,Total,65115
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Multi-sensory_impairment,SEN_primary_need,Total,640
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Other_difficulty/disability,SEN_primary_need,Total,14580
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Physical_disability,SEN_primary_need,Total,13900
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Profound_and_multiple_learning_difficulty,SEN_primary_need,Total,1515
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Behavioural_emotional_and_social_difficulties,SEN_primary_need,Total,62735
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Speech_language_and_communications_needs,SEN_primary_need,Total,107955
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Severe_learning_difficulty,SEN_primary_need,Total,4290
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Specific_learning_difficulty,SEN_primary_need,Total,29835
201314,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Visual_impairment,SEN_primary_need,Total,4490
201314,,NATIONAL,E92000001,England,State-funded secondary,Total,Total,Total,3181360
201314,,NATIONAL,E92000001,England,State-funded secondary,Gender_male,Gender,Total,1601175
201314,,NATIONAL,E92000001,England,State-funded secondary,Gender_female,Gender,Total,1580185
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_4_and_under,Age,Total,7385
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_4_and_under,Age_gender,Male,3660
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_4_and_under,Age_gender,Female,3730
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_5,Age,Total,4450
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_5,Age_gender,Male,2215
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_5,Age_gender,Female,2235
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_6,Age,Total,3705
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_6,Age_gender,Male,1885
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_6,Age_gender,Female,1815
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_7,Age,Total,3545
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_7,Age_gender,Male,1765
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_7,Age_gender,Female,1780
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_8,Age,Total,3120
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_8,Age_gender,Male,1580
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_8,Age_gender,Female,1540
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_9,Age,Total,17225
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_9,Age_gender,Male,8735
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_9,Age_gender,Female,8490
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_10,Age,Total,19570
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_10,Age_gender,Male,10000
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_10,Age_gender,Female,9570
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_11,Age,Total,520360
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_11,Age_gender,Male,264605
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_11,Age_gender,Female,255750
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_12,Age,Total,526805
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_12,Age_gender,Male,267025
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_12,Age_gender,Female,259780
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_13,Age,Total,537015
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_13,Age_gender,Male,272390
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_13,Age_gender,Female,264630
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_14,Age,Total,549990
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_14,Age_gender,Male,279065
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_14,Age_gender,Female,270925
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_15,Age,Total,549110
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_15,Age_gender,Male,277710
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_15,Age_gender,Female,271400
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_16,Age,Total,230560
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_16,Age_gender,Male,110605
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_16,Age_gender,Female,119955
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_17,Age,Total,184840
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_17,Age_gender,Male,87340
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_17,Age_gender,Female,97505
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_18,Age,Total,22740
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_18,Age_gender,Male,12135
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_18,Age_gender,Female,10605
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_19_and_over,Age,Total,935
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_19_and_over,Age_gender,Male,455
201314,,NATIONAL,E92000001,England,State-funded secondary,Age_19_and_over,Age_gender,Female,480
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_White_Total,Ethnicity,Total,2480140
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_White_Total,Ethnicity_gender,Male,1248975
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_White_Total,Ethnicity_gender,Female,1231165
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_British,Ethnicity,Total,2331725
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_British,Ethnicity_gender,Male,1174060
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_British,Ethnicity_gender,Female,1157665
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Irish,Ethnicity,Total,11125
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Irish,Ethnicity_gender,Male,5525
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Irish,Ethnicity_gender,Female,5600
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity,Total,1095
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity_gender,Male,585
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity_gender,Female,505
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Gypsy_Roma,Ethnicity,Total,6510
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Gypsy_Roma,Ethnicity_gender,Male,3250
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Gypsy_Roma,Ethnicity_gender,Female,3260
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_white_background,Ethnicity,Total,129690
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_white_background,Ethnicity_gender,Male,65555
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_white_background,Ethnicity_gender,Female,64135
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Mixed_Total,Ethnicity,Total,134070
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Mixed_Total,Ethnicity_gender,Male,66640
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Mixed_Total,Ethnicity_gender,Female,67430
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity,Total,41930
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity_gender,Male,20510
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity_gender,Female,21420
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Black_African,Ethnicity,Total,15535
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Black_African,Ethnicity_gender,Male,7645
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Black_African,Ethnicity_gender,Female,7890
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Asian,Ethnicity,Total,29850
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Asian,Ethnicity_gender,Male,15055
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Asian,Ethnicity_gender,Female,14795
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_Mixed_background,Ethnicity,Total,46755
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_Mixed_background,Ethnicity_gender,Male,23430
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_Mixed_background,Ethnicity_gender,Female,23325
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Asian_Total,Ethnicity,Total,301365
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Asian_Total,Ethnicity_gender,Male,152725
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Asian_Total,Ethnicity_gender,Female,148640
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Indian,Ethnicity,Total,84755
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Indian,Ethnicity_gender,Male,43160
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Indian,Ethnicity_gender,Female,41595
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Pakistani,Ethnicity,Total,117575
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Pakistani,Ethnicity_gender,Male,59710
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Pakistani,Ethnicity_gender,Female,57865
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Bangladeshi,Ethnicity,Total,49525
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Bangladeshi,Ethnicity_gender,Male,24370
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Bangladeshi,Ethnicity_gender,Female,25155
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_Asian_background,Ethnicity,Total,49510
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_Asian_background,Ethnicity_gender,Male,25485
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_Asian_background,Ethnicity_gender,Female,24025
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Black_Total,Ethnicity,Total,161195
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Black_Total,Ethnicity_gender,Male,79510
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Black_Total,Ethnicity_gender,Female,81685
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Black_Caribbean,Ethnicity,Total,42895
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Black_Caribbean,Ethnicity_gender,Male,21050
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Black_Caribbean,Ethnicity_gender,Female,21845
201314,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Black_African,Ethnicity,Total,99925
