year,level,country_code,country,school_type,characteristic_desc,characteristic_1,characteristic_2,headcount
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Chinese,Female,6715
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_Other_Ethnic_Group,Total,43255
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Male,22365
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Female,20890
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minority_ethnic_pupil,Total,749870
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Male,377025
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Female,372850
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Unclassified,Total,35965
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Unclassified,Male,18425
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Unclassified,Female,17540
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Nursery,Total,1870
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Nursery,Male,935
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Nursery,Female,935
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Reception,Total,2745
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Reception,Male,1410
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Reception,Female,1335
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_1,Total,2495
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_1,Male,1255
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_1,Female,1240
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_2,Total,2230
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_2,Male,1130
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_2,Female,1100
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_3,Total,2195
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_3,Male,1090
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_3,Female,1105
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_4,Total,2040
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_4,Male,1035
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_4,Female,1005
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_5,Total,17610
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_5,Male,9030
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_5,Female,8585
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_6,Total,21520
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_6,Male,10985
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_6,Female,10535
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_7,Total,533525
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_7,Male,271100
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_7,Female,262420
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_8,Total,550430
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_8,Male,279950
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_8,Female,270480
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_9,Total,556085
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_9,Male,282140
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_9,Female,273945
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_10,Total,569710
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_10,Male,288495
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_10,Female,281215
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_11,Total,551800
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_11,Male,279740
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_11,Female,272055
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_12_and_above,Total,420570
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_12_and_above,Male,201345
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_12_and_above,Female,219230
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Not_followed,Total,50
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Not_followed,Male,30
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Not_followed,Female,20
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Unclassified,Total,0
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Unclassified,Male,0
201112,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Unclassified,Female,0
201112,NATIONAL,E92000001,England,State-funded secondary,FSM_Eligible,FSM_Eligible,Total,478985
201112,NATIONAL,E92000001,England,State-funded secondary,FSM_Eligible,FSM_NotEligible,Total,2755890
201112,NATIONAL,E92000001,England,State-funded secondary,FSM_Eligible,FSM_Unclassified,Total,0
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_provision,SEN_Provision_No_SEN,Total,2580260
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_provision,SEN_provision_SEN_with_statement_EHC,Total,62630
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_provision,SEN_provision_SEN_without_statement,Total,591985
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Autistic_spectrum_disorder,Total,22570
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Hearing_impairment,Total,7125
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Moderate_learning_difficulty,Total,59680
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Multisensory_impairment,Total,210
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Other_difficulty_disability,Total,15045
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Physical_disability,Total,9710
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Profound_and_multiple_learning_difficulty,Total,305
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Behavioural_emotional_and_social_difficulties,Total,76240
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Speech_language_and_communications_needs,Total,24255
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Severe_learning_difficulty,Total,2310
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Specific_learning_difficulty,Total,41940
201112,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Visual_impairment,Total,3770
201112,NATIONAL,E92000001,England,Special,Total,Total,Total,94580
201112,NATIONAL,E92000001,England,Special,Gender,Gender_male,Total,67440
201112,NATIONAL,E92000001,England,Special,Gender,Gender_female,Total,27135
201112,NATIONAL,E92000001,England,Special,Age,Age_4_and_under,Total,5265
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_4_and_under,Male,3580
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_4_and_under,Female,1685
201112,NATIONAL,E92000001,England,Special,Age,Age_5,Total,3395
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_5,Male,2365
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_5,Female,1030
201112,NATIONAL,E92000001,England,Special,Age,Age_6,Total,3835
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_6,Male,2750
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_6,Female,1085
201112,NATIONAL,E92000001,England,Special,Age,Age_7,Total,4380
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_7,Male,3140
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_7,Female,1240
201112,NATIONAL,E92000001,England,Special,Age,Age_8,Total,4815
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_8,Male,3535
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_8,Female,1275
201112,NATIONAL,E92000001,England,Special,Age,Age_9,Total,5225
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_9,Male,3835
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_9,Female,1395
201112,NATIONAL,E92000001,England,Special,Age,Age_10,Total,5880
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_10,Male,4300
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_10,Female,1580
201112,NATIONAL,E92000001,England,Special,Age,Age_11,Total,8705
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_11,Male,6270
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_11,Female,2435
201112,NATIONAL,E92000001,England,Special,Age,Age_12,Total,9495
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_12,Male,6935
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_12,Female,2560
201112,NATIONAL,E92000001,England,Special,Age,Age_13,Total,10250
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_13,Male,7515
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_13,Female,2735
201112,NATIONAL,E92000001,England,Special,Age,Age_14,Total,10710
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_14,Male,7895
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_14,Female,2815
201112,NATIONAL,E92000001,England,Special,Age,Age_15,Total,10255
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_15,Male,7405
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_15,Female,2850
201112,NATIONAL,E92000001,England,Special,Age,Age_16,Total,4740
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_16,Male,3020
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_16,Female,1715
201112,NATIONAL,E92000001,England,Special,Age,Age_17,Total,4175
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_17,Male,2705
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_17,Female,1470
201112,NATIONAL,E92000001,England,Special,Age,Age_18,Total,3160
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_18,Male,2010
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_18,Female,1150
201112,NATIONAL,E92000001,England,Special,Age,Age_19_and_over,Total,295
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_19_and_over,Male,180
201112,NATIONAL,E92000001,England,Special,Age_gender,Age_19_and_over,Female,115
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Major_White_Total,Total,70635
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_White_Total,Male,50835
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_White_Total,Female,19800
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_British,Total,67710
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_British,Male,48790
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_British,Female,18920
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Irish,Total,265
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Irish,Male,185
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Irish,Female,80
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Traveller_of_Irish_heritage,Total,90
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Male,65
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Female,25
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Gypsy_Roma,Total,220
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Male,160
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Female,65
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Any_other_white_background,Total,2350
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Male,1635
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Female,715
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Major_Mixed_Total,Total,3825
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Male,2820
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Female,1005
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_and_Black_Caribbean,Total,1350
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Male,1040
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Female,310
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_and_Black_African,Total,395
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Male,300
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Female,95
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_and_Asian,Total,660
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Male,455
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Female,205
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Any_other_Mixed_background,Total,1420
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Male,1025
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Female,395
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Major_Asian_Total,Total,7415
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Asian_Total,Male,4805
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Asian_Total,Female,2610
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Indian,Total,1410
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Indian,Male,930
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Indian,Female,480
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Pakistani,Total,3700
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Pakistani,Male,2350
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Pakistani,Female,1350
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Bangladeshi,Total,1070
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Male,705
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Female,365
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Any_other_Asian_background,Total,1240
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Male,825
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Female,415
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Major_Black_Total,Total,5170
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Black_Total,Male,3780
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Black_Total,Female,1395
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Black_Caribbean,Total,1450
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Male,1095
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Female,355
201112,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Black_African,Total,2920
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Black_African,Male,2095
201112,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Black_African,Female,830
